bloqueo,entropia,msi,bfr,rutas,pathconsec,entropiauso,porcuso,shf
0,42.952381,348.904762,0.841548,400,2.809666,117.240818,0.557495,1.520228
0,42.952381,348.904762,0.840292,401,2.783255,117.460121,0.560335,1.511397
0,42.952381,348.904762,0.840261,402,2.782191,117.460121,0.560471,1.510992
0,42.761905,348.904762,0.839786,403,2.778444,116.840776,0.561553,1.506146
0,42.761905,348.904762,0.838829,404,2.733389,118.149653,0.564394,1.497234
0,42.952381,348.904762,0.836646,400,2.781182,117.606616,0.559118,1.512645
1,42.952381,348.904762,0.836646,400,2.781182,117.606616,0.559118,1.512645
0,42.857143,348.904762,0.836127,401,2.773016,117.105611,0.55993,1.509081
0,42.761905,348.904762,0.835691,402,2.763716,117.284681,0.561012,1.504752
0,42.761905,348.904762,0.837479,403,2.71846,117.860279,0.563853,1.499653
0,42.857143,348.904762,0.837243,404,2.705034,118.527793,0.564394,1.497677
0,42.952381,348.761905,0.838608,400,2.77091,117.354554,0.561282,1.507107
0,42.952381,348.761905,0.838382,401,2.757323,117.556554,0.561824,1.505441
0,42.952381,348.761905,0.837915,402,2.730621,118.443818,0.562906,1.502417
0,42.857143,348.761905,0.837142,403,2.726383,118.520532,0.563988,1.498088
0,42.142857,347.190476,0.82846,400,2.801426,115.292184,0.559659,1.499851
0,42.047619,347.190476,0.8282,401,2.798566,115.093385,0.560335,1.497208
0,42.238095,347.190476,0.831115,402,2.747667,117.085351,0.563582,1.493631
0,42.333333,347.190476,0.831957,403,2.715077,117.968954,0.565476,1.490127
0,42.333333,347.190476,0.831296,404,2.693434,117.968954,0.567641,1.484523
0,42.238095,347.190476,0.831134,405,2.693,118.020321,0.568047,1.482589
0,42.142857,347.190476,0.835792,403,2.780558,117.949145,0.562229,1.502699
0,42.047619,347.190476,0.835322,404,2.77595,117.433921,0.562771,1.500656
0,42.047619,347.190476,0.834732,405,2.757203,117.433921,0.564665,1.496121
0,42.047619,347.190476,0.834417,406,2.745896,117.433921,0.565747,1.493023
0,42.142857,347.428571,0.833462,407,2.715312,117.85236,0.568452,1.486306
0,42.285714,347.428571,0.830458,401,2.789001,117.722416,0.562229,1.49975
0,42.095238,347.428571,0.829519,402,2.775178,117.3601,0.564665,1.49086
0,42.095238,347.428571,0.828622,403,2.764287,117.790873,0.565747,1.487103
0,42.0,347.428571,0.828363,404,2.763989,117.484924,0.566017,1.485704
0,42.333333,347.428571,0.828832,399,2.856721,116.091139,0.559659,1.501661
1,42.333333,347.428571,0.828832,399,2.856721,116.091139,0.559659,1.501661
0,42.047619,347.428571,0.828363,400,2.86282,115.712703,0.560741,1.496521
0,42.047619,347.428571,0.827952,401,2.855057,116.121959,0.561553,1.493296
0,42.047619,347.428571,0.8276,402,2.845464,116.121959,0.562229,1.490784
0,41.952381,347.428571,0.827062,403,2.826003,115.878776,0.563447,1.486237
0,42.238095,347.428571,0.831277,395,2.975624,115.678799,0.551001,1.520532
0,42.238095,347.428571,0.830618,396,2.951967,115.678799,0.553166,1.51319
0,42.333333,347.428571,0.830257,392,2.966278,115.358808,0.549648,1.523846
0,42.333333,347.428571,0.831717,393,2.948996,115.790753,0.551542,1.518885
0,42.333333,347.428571,0.831452,394,2.941673,116.0084,0.552354,1.516122
0,42.333333,347.428571,0.830754,395,2.916401,116.205066,0.554248,1.510653
0,42.333333,347.428571,0.830391,396,2.899892,116.83594,0.55506,1.508526
0,42.428571,347.428571,0.83026,397,2.877757,116.984422,0.55533,1.509436
0,42.428571,347.428571,0.829222,398,2.833562,117.419311,0.558577,1.498814
0,42.380952,347.428571,0.829325,392,2.909286,116.060101,0.551136,1.515311
0,42.380952,347.428571,0.828998,393,2.904158,116.060101,0.551677,1.51303
0,42.190476,347.428571,0.827761,394,2.877453,116.291816,0.554924,1.501777
0,42.190476,347.428571,0.827455,395,2.866596,116.291816,0.555736,1.499717
0,42.285714,347.428571,0.829602,396,2.831275,117.27486,0.5579,1.496141
1,42.285714,347.428571,0.829602,396,2.831275,117.27486,0.5579,1.496141
0,42.285714,347.428571,0.828695,397,2.821888,117.27486,0.558983,1.492471
0,42.380952,347.428571,0.826891,396,2.84331,117.11459,0.557765,1.495135
0,42.190476,347.428571,0.827245,397,2.826158,116.980707,0.5602,1.487719
0,42.190476,347.428571,0.825281,398,2.759413,117.414484,0.564529,1.476495
0,42.095238,347.428571,0.824423,399,2.742795,117.646952,0.566694,1.469272
0,41.952381,347.428571,0.824777,398,2.746185,117.090376,0.565747,1.464986
0,42.333333,347.428571,0.822673,393,2.792624,117.360355,0.558442,1.485467
0,42.238095,347.428571,0.823536,394,2.782792,117.598485,0.560065,1.481051
0,42.047619,347.428571,0.822117,395,2.779819,116.712951,0.562771,1.471746
0,42.428571,347.428571,0.82195,396,2.640134,119.630486,0.568182,1.462785
0,42.47619,347.428571,0.821861,397,2.636079,119.685623,0.568452,1.464719
0,42.47619,347.428571,0.823326,398,2.629639,119.685623,0.569399,1.462493
0,42.380952,347.428571,0.825428,399,2.584045,120.455132,0.571429,1.45845
0,42.428571,347.428571,0.825227,400,2.580687,120.475496,0.57197,1.459243
0,42.428571,347.428571,0.825161,401,2.579014,120.475496,0.572105,1.458709
0,42.809524,347.428571,0.828845,396,2.660455,119.641095,0.564259,1.488641
0,42.714286,347.428571,0.828415,397,2.656113,119.659528,0.565206,1.484931
0,42.619048,347.428571,0.827066,398,2.633629,120.024454,0.56737,1.478331
1,42.809524,347.428571,0.826342,392,2.689363,118.709489,0.559524,1.500825
0,42.809524,347.428571,0.826158,393,2.689363,118.709489,0.55993,1.499346
0,42.714286,347.428571,0.825956,394,2.693236,118.539253,0.560471,1.499346
0,42.619048,347.428571,0.825639,395,2.688138,118.784629,0.561282,1.496691
0,42.333333,347.428571,0.824826,396,2.687545,118.798724,0.562906,1.489423
0,42.333333,347.428571,0.827396,397,2.678606,118.798724,0.563988,1.487762
0,42.238095,347.428571,0.828586,396,2.716195,117.666062,0.561012,1.489945
0,42.238095,347.428571,0.828003,397,2.702576,118.104111,0.562365,1.485666
0,42.238095,347.428571,0.827356,398,2.687051,118.547769,0.563988,1.479299
0,42.142857,347.428571,0.82677,399,2.679348,118.439036,0.565611,1.473297
0,42.142857,347.428571,0.826632,400,2.676569,118.439036,0.566017,1.471926
0,42.238095,347.428571,0.824919,401,2.61791,118.806752,0.569264,1.464461
0,42.047619,347.428571,0.829378,395,2.794062,116.433007,0.560606,1.480154
0,41.952381,347.428571,0.827616,394,2.906961,113.126475,0.557089,1.488556
0,41.857143,347.428571,0.826656,395,2.88569,113.717266,0.558983,1.481781
0,41.952381,347.428571,0.826233,396,2.876719,114.097338,0.559794,1.486626
0,41.952381,347.428571,0.825176,397,2.857571,114.097338,0.561824,1.480064
0,41.761905,347.428571,0.823854,398,2.83416,113.989707,0.564259,1.470537
0,41.761905,347.428571,0.823405,399,2.815229,114.205288,0.565611,1.466601
0,41.809524,347.428571,0.823344,400,2.813163,114.407993,0.565747,1.467394
0,41.809524,347.428571,0.822892,401,2.806633,114.407993,0.566558,1.464652
0,42.666667,347.428571,0.823848,396,2.799403,116.008269,0.564259,1.473924
0,42.761905,347.428571,0.823731,397,2.765478,116.985737,0.566288,1.470914
1,42.761905,347.428571,0.823731,397,2.765478,116.985737,0.566288,1.470914
0,42.761905,347.428571,0.823515,398,2.760038,116.985737,0.566829,1.469161
0,43.142857,347.714286,0.823411,392,2.751649,118.11963,0.562094,1.483818
0,43.142857,348.095238,0.822107,393,2.684761,119.43348,0.565341,1.473919
0,43.142857,348.095238,0.82177,394,2.677046,119.658131,0.566288,1.471036
0,43.333333,348.095238,0.821599,390,2.667035,119.946078,0.562229,1.482945
0,43.238095,348.095238,0.821266,391,2.666277,119.90631,0.562906,1.480067
0,43.142857,348.095238,0.820674,392,2.655977,120.160048,0.564259,1.475148
0,42.857143,348.095238,0.819657,393,2.643763,119.509069,0.566423,1.465796
0,42.857143,348.095238,0.821422,394,2.636105,119.509069,0.56737,1.464176
0,43.047619,348.095238,0.82127,395,2.618963,120.248699,0.567776,1.46371
0,43.095238,348.571429,0.82307,391,2.68768,119.637406,0.562906,1.47903
0,43.190476,348.571429,0.827689,392,2.658827,119.912981,0.56507,1.476854
0,43.190476,348.571429,0.827488,393,2.639967,120.369538,0.565747,1.474915
0,43.095238,348.571429,0.826848,394,2.61915,119.957962,0.56737,1.469623
0,42.428571,348.571429,0.824638,385,2.78811,117.297159,0.560335,1.476418
0,42.52381,348.571429,0.824836,386,2.774067,117.353602,0.561688,1.473971
0,42.619048,348.571429,0.823976,387,2.73495,118.462309,0.564123,1.467776
0,42.714286,348.571429,0.823751,388,2.70317,119.289841,0.564665,1.474703
0,42.714286,348.571429,0.823638,389,2.698647,119.289841,0.56507,1.473185
0,42.619048,348.571429,0.822864,390,2.692927,119.198934,0.567235,1.465419
0,42.52381,348.571429,0.819144,385,2.82511,116.74982,0.558847,1.483009
0,42.52381,348.571429,0.819424,386,2.807619,117.192998,0.560471,1.478465
0,41.857143,348.571429,0.821338,381,2.958386,114.728091,0.552895,1.497936
0,41.857143,348.571429,0.820471,382,2.939985,114.728091,0.554924,1.490951
0,41.952381,348.571429,0.819486,383,2.910156,114.996925,0.557089,1.487084
0,41.952381,348.571429,0.819248,384,2.904218,114.996925,0.55763,1.485686
0,41.666667,348.571429,0.817961,385,2.887305,114.172804,0.560471,1.474556
0,42.047619,348.571429,0.817054,383,2.849132,115.346802,0.562365,1.475805
0,42.047619,348.571429,0.816946,384,2.84082,115.565373,0.562906,1.474515
0,41.761905,348.571429,0.816044,385,2.829063,115.84485,0.565341,1.4646
0,41.761905,348.571429,0.815937,386,2.823021,116.06905,0.565747,1.463207
0,41.952381,345.714286,0.812556,383,2.848117,115.136861,0.561959,1.473327
0,41.857143,345.714286,0.812149,384,2.845657,115.080906,0.562635,1.470449
0,41.761905,345.714286,0.81198,385,2.850626,114.940052,0.563041,1.468515
0,41.761905,345.714286,0.811436,386,2.825246,116.034103,0.564394,1.464744
0,41.761905,345.714286,0.811346,387,2.823866,116.252392,0.564529,1.464209
0,41.857143,345.714286,0.810325,388,2.795639,116.581923,0.566694,1.458351
0,41.952381,345.714286,0.815629,389,2.775951,117.610316,0.568588,1.455161
0,41.952381,345.714286,0.815038,390,2.757684,117.837055,0.570211,1.450487
0,41.952381,345.714286,0.816157,386,2.856565,116.168909,0.564259,1.465185
0,42.047619,345.714286,0.817378,381,2.947977,114.731726,0.559253,1.478677
0,41.952381,345.714286,0.81677,382,2.942203,114.539159,0.560471,1.474984
0,41.857143,345.952381,0.815578,383,2.914762,114.278615,0.563176,1.466717
0,41.857143,345.952381,0.814689,384,2.876041,114.939174,0.565611,1.459918
0,41.857143,345.952381,0.814442,385,2.870362,114.939174,0.566153,1.458281
0,41.857143,345.952381,0.812668,386,2.853931,115.550938,0.569399,1.452974
0,41.857143,345.952381,0.805134,384,2.888089,114.364397,0.567776,1.452219
0,41.857143,345.952381,0.804749,385,2.870749,115.020242,0.568994,1.447898
0,41.761905,345.952381,0.804531,386,2.871104,114.6153,0.569399,1.447104
0,41.571429,345.952381,0.803659,387,2.86404,114.842784,0.571023,1.440494
0,41.761905,345.952381,0.806358,388,2.818301,115.475999,0.573864,1.435789
0,41.761905,345.952381,0.804765,389,2.753474,116.134577,0.576705,1.427586
1,41.761905,345.952381,0.804765,389,2.753474,116.134577,0.576705,1.427586
0,41.761905,345.952381,0.804139,390,2.749652,116.134577,0.578057,1.423589
0,41.571429,345.952381,0.803725,391,2.749433,116.240966,0.578869,1.419722
0,41.761905,345.952381,0.799008,382,2.916101,113.315157,0.564665,1.452813
0,41.666667,345.952381,0.798876,383,2.916332,113.08036,0.564935,1.451414
0,41.666667,346.285714,0.800763,384,2.91057,113.08036,0.565882,1.450043
0,41.666667,346.285714,0.799553,385,2.881511,113.728307,0.568317,1.442337
0,41.47619,346.47619,0.798921,386,2.877982,113.256081,0.569399,1.437491
0,41.0,346.47619,0.799127,383,2.989957,110.507209,0.561418,1.451697
0,41.095238,346.47619,0.799018,384,2.961181,110.595543,0.561688,1.451039
0,41.095238,346.47619,0.798345,385,2.949229,110.80721,0.562906,1.446986
0,41.0,346.47619,0.797801,386,2.942589,110.751016,0.563988,1.442787
0,40.714286,346.47619,0.800083,383,3.093192,108.225511,0.55506,1.461419
0,40.714286,346.47619,0.799896,384,3.090525,108.225511,0.555465,1.459753
0,40.714286,346.47619,0.799087,385,3.068011,108.647416,0.557089,1.454828
0,40.714286,346.47619,0.800162,386,3.052999,109.294604,0.558442,1.451995
0,40.809524,346.47619,0.799093,387,3.030455,109.863068,0.560471,1.445068
0,40.619048,346.47619,0.799765,383,3.115575,108.740518,0.553571,1.4667
0,40.52381,346.47619,0.799227,384,3.108956,108.907393,0.554789,1.461808
0,40.52381,346.47619,0.798819,385,3.094195,109.099616,0.555601,1.459734
0,40.52381,346.47619,0.798365,386,3.079899,109.51958,0.556683,1.455873
0,40.52381,346.47619,0.797793,387,3.063781,109.731201,0.557765,1.452048
0,40.333333,346.47619,0.797596,388,3.064054,109.538634,0.558171,1.449972
0,40.333333,346.47619,0.796875,389,3.056324,109.538634,0.559253,1.446215
0,40.52381,346.47619,0.797071,386,3.081577,110.74238,0.555871,1.455076
0,40.428571,346.47619,0.796314,387,3.058037,110.686424,0.557495,1.449591
0,40.52381,346.47619,0.796046,388,3.045686,110.736623,0.558036,1.448572
0,40.428571,346.47619,0.795403,389,3.043116,110.544056,0.559389,1.444873
0,40.380952,346.47619,0.795251,390,3.06211,110.25856,0.559794,1.448178
0,40.47619,346.47619,0.795657,391,3.033168,110.891721,0.561959,1.444445
0,40.380952,346.47619,0.795348,392,3.031655,110.913678,0.5625,1.442022
0,40.666667,346.47619,0.796281,392,3.034583,111.354086,0.561012,1.448879
0,40.666667,346.47619,0.796135,393,3.030642,111.354086,0.561282,1.447738
0,40.666667,346.47619,0.79469,394,2.9912,111.995612,0.564665,1.436266
0,40.761905,346.47619,0.793119,395,2.926011,113.476055,0.567505,1.429173
0,40.761905,346.47619,0.79747,386,3.091738,111.610801,0.555195,1.461307
0,40.571429,346.47619,0.797189,387,3.032668,111.733356,0.559524,1.446895
0,40.571429,346.47619,0.796715,388,3.013219,112.363014,0.560335,1.443824
0,40.571429,347.428571,0.795774,389,2.995342,112.534127,0.562229,1.437618
0,40.47619,347.428571,0.79582,390,2.991873,112.472433,0.562635,1.436098
0,40.571429,347.428571,0.794789,391,2.97187,112.685762,0.5648,1.428327
0,40.952381,347.428571,0.793528,388,2.943989,115.517555,0.560741,1.439091
0,40.857143,347.428571,0.793347,389,2.963943,115.427203,0.561147,1.437238
0,40.761905,347.428571,0.792772,390,2.957171,115.448131,0.561959,1.434694
0,40.761905,347.428571,0.792494,391,2.941382,115.448131,0.562771,1.43212
0,40.761905,347.428571,0.792271,392,2.941382,115.448131,0.563176,1.430961
0,40.761905,347.428571,0.791657,393,2.929126,115.877617,0.564259,1.427353
0,40.952381,347.428571,0.79509,386,3.068743,111.659193,0.556142,1.45396
0,40.952381,347.428571,0.794604,387,3.049706,112.277788,0.557359,1.450563
0,40.952381,347.428571,0.794424,388,3.041958,112.277788,0.557765,1.449345
0,40.952381,347.428571,0.793404,389,3.006335,112.911984,0.55993,1.442791
0,41.047619,347.428571,0.792452,390,2.98038,113.174882,0.563176,1.43772
0,41.047619,347.47619,0.792376,391,2.979402,113.174882,0.563312,1.437265
0,41.333333,347.285714,0.794019,384,3.072968,112.784414,0.553301,1.459057
0,41.428571,347.285714,0.795576,385,3.027997,112.873093,0.554924,1.457414
1,41.238095,347.285714,0.795049,377,3.183939,110.581777,0.544643,1.478408
0,41.333333,347.285714,0.806008,378,3.167073,110.796289,0.546672,1.485625
0,41.238095,347.285714,0.805648,379,3.168719,110.659776,0.547213,1.483202
0,41.238095,347.285714,0.80515,380,3.157174,110.659776,0.548295,1.479341
0,41.333333,347.285714,0.804169,381,3.120011,111.205373,0.551542,1.472043
0,41.333333,347.285714,0.803664,382,3.111261,111.205373,0.552489,1.468978
0,41.428571,346.952381,0.802187,380,3.072105,112.134133,0.55303,1.467825
0,41.428571,346.952381,0.802015,381,3.068118,112.349474,0.553436,1.466196
0,41.333333,346.952381,0.801254,382,3.051018,112.133734,0.555601,1.459505
0,41.333333,346.952381,0.800952,383,3.043416,112.133734,0.556142,1.457691
0,41.238095,346.952381,0.803591,382,3.127061,111.151601,0.551272,1.468413
0,41.238095,347.047619,0.803256,383,3.115388,111.369749,0.551948,1.465618
0,41.238095,347.047619,0.802162,384,3.08388,111.584073,0.554383,1.459385
0,41.238095,347.047619,0.800726,385,3.064276,111.797823,0.556548,1.452791
0,41.142857,347.047619,0.800201,386,3.060703,111.682231,0.55763,1.448695
0,41.095238,347.047619,0.800205,385,3.085511,111.60324,0.55763,1.450599
0,41.095238,347.047619,0.799808,386,3.077887,111.60324,0.558577,1.447296
0,41.190476,347.047619,0.800128,387,3.007239,113.258271,0.561824,1.443962
0,41.095238,347.047619,0.803437,380,3.161684,112.133524,0.54789,1.482385
0,41.095238,347.047619,0.802844,381,3.147398,112.133524,0.549242,1.479633
0,41.095238,347.047619,0.80333,382,3.11936,112.133524,0.550866,1.476558
0,41.095238,347.047619,0.80204,383,3.106916,112.115737,0.553707,1.47019
0,41.190476,347.047619,0.801766,384,3.10038,112.121191,0.554248,1.469162
0,41.190476,347.047619,0.800868,385,3.083116,112.334146,0.555871,1.463329
0,41.0,347.047619,0.799858,386,3.078269,112.189205,0.5579,1.455722
0,41.0,347.047619,0.802244,387,3.071608,112.189205,0.558983,1.453846
0,40.857143,347.047619,0.807551,380,3.302251,108.578521,0.548025,1.480925
0,40.857143,347.047619,0.807435,381,3.29031,108.786959,0.548295,1.48052
0,40.761905,347.047619,0.807235,382,3.287942,108.673079,0.548837,1.478427
0,40.666667,347.047619,0.805662,383,3.212169,109.722964,0.552083,1.470766
0,40.761905,347.047619,0.800138,380,3.375946,108.383249,0.543561,1.48827
0,40.761905,347.047619,0.799946,381,3.358992,109.020143,0.543966,1.487208
0,40.761905,347.047619,0.799566,382,3.345902,109.446021,0.544778,1.484753
0,40.666667,347.428571,0.800568,383,3.302187,109.822868,0.549107,1.473881
0,40.857143,347.428571,0.804739,379,3.368973,108.457623,0.538826,1.498692
0,40.857143,347.428571,0.804285,380,3.35856,108.675957,0.539773,1.495389
0,40.666667,347.428571,0.803254,381,3.341314,108.699821,0.542478,1.485552
0,40.571429,347.428571,0.802681,382,3.33478,108.471895,0.543561,1.481792
0,40.571429,347.428571,0.802467,383,3.330549,109.108589,0.543966,1.480505
0,40.47619,347.428571,0.803625,381,3.360346,108.243968,0.541802,1.486051
0,40.571429,347.428571,0.804915,382,3.317732,109.036143,0.543425,1.482237
0,40.380952,347.428571,0.804725,383,3.321912,109.055108,0.543831,1.480045
0,40.47619,347.428571,0.80324,384,3.272219,109.57829,0.547078,1.474218
0,40.47619,347.428571,0.802717,385,3.245942,109.787803,0.54816,1.470959
0,40.571429,347.428571,0.802489,386,3.225429,110.840556,0.548701,1.470249
0,40.52381,347.428571,0.802449,387,3.231451,110.626817,0.548837,1.470249
0,40.428571,346.285714,0.800153,384,3.264099,108.219299,0.546402,1.476902
0,40.619048,347.0,0.806622,385,3.222958,109.205342,0.549242,1.474315
0,40.619048,347.0,0.806341,386,3.214305,109.205342,0.550054,1.471926
0,40.619048,347.0,0.80784,385,3.210583,109.31264,0.551407,1.466442
0,40.619048,347.0,0.806865,386,3.180683,109.31264,0.553301,1.460881
0,40.333333,347.0,0.808908,382,3.270445,107.520136,0.549107,1.473108
0,40.333333,347.0,0.807969,383,3.246162,108.154879,0.551136,1.467642
0,40.904762,347.0,0.806633,379,3.268944,108.397421,0.547754,1.484524
0,40.904762,347.0,0.806448,380,3.25263,108.613515,0.54816,1.483879
0,40.904762,347.0,0.805172,381,3.220708,108.823393,0.550325,1.478154
0,41.0,347.0,0.808821,382,3.177627,110.029859,0.553571,1.474382
0,41.095238,347.0,0.807309,383,3.157124,110.241701,0.556412,1.472978
0,41.095238,347.0,0.806909,384,3.1435,110.241701,0.557224,1.470698
0,41.190476,347.0,0.805445,385,3.091005,111.026691,0.559659,1.466516
0,41.190476,347.0,0.80665,386,3.086356,111.026691,0.560606,1.464498
0,41.190476,347.0,0.806285,387,3.076948,111.677294,0.561282,1.462855
0,41.190476,347.0,0.806084,388,3.075215,111.677294,0.561824,1.461157
0,41.380952,347.0,0.805918,387,3.046257,112.169081,0.561553,1.46461
0,41.380952,347.0,0.805565,388,3.040363,112.169081,0.5625,1.463068
0,41.380952,347.0,0.805269,389,3.030852,112.169081,0.563312,1.460811
0,41.380952,347.0,0.805073,390,3.024504,112.169081,0.563718,1.459333
0,41.380952,347.0,0.804537,391,3.010608,113.236915,0.564935,1.455158
0,41.380952,347.0,0.804116,392,2.989056,113.452824,0.565747,1.451899
0,40.809524,347.0,0.802395,387,3.172322,109.151301,0.553842,1.47928
0,40.619048,347.0,0.801632,388,3.157809,109.062768,0.555871,1.472169
0,40.52381,347.0,0.800315,389,3.139901,108.925027,0.558036,1.46485
0,40.52381,347.0,0.799911,390,3.133114,108.925027,0.558847,1.461934
0,40.333333,347.0,0.798891,391,3.123735,109.071046,0.561012,1.453743
0,40.428571,347.0,0.79813,390,3.094687,110.174732,0.562094,1.450908
0,40.428571,347.0,0.797685,391,3.08158,110.174732,0.563041,1.448682
0,40.333333,347.0,0.797531,392,3.078929,110.118776,0.563312,1.447503
0,40.142857,347.0,0.796567,393,3.07211,110.029562,0.564935,1.440985
0,40.238095,347.0,0.795584,394,3.015452,111.900203,0.567776,1.434168
0,40.238095,347.0,0.795328,395,3.007411,112.31287,0.568317,1.432945
0,40.238095,347.0,0.79616,396,2.996018,112.31287,0.569535,1.429041
0,40.428571,347.0,0.797238,393,3.009772,112.070479,0.565882,1.445927
0,40.428571,347.0,0.796694,394,3.002126,112.070479,0.566829,1.442862
0,40.333333,347.0,0.795853,395,2.995004,111.787965,0.568047,1.438354
0,40.333333,347.0,0.795623,396,2.984932,111.787965,0.568858,1.435246
0,40.238095,347.0,0.799519,397,2.96427,111.804351,0.572105,1.427201
0,40.52381,347.0,0.797501,394,2.978465,111.900044,0.566423,1.445479
0,40.333333,347.0,0.793054,390,2.990678,112.517086,0.564935,1.444294
0,40.238095,347.0,0.791809,391,2.97616,112.5162,0.566964,1.43733
0,40.333333,347.0,0.792773,392,2.970143,112.890513,0.567235,1.437664
1,40.333333,347.0,0.792773,392,2.970143,112.890513,0.567235,1.437664
0,40.428571,347.0,0.793408,392,2.990865,113.160182,0.566153,1.441145
0,40.428571,347.0,0.791968,393,2.938465,114.004643,0.568994,1.4351
0,40.428571,347.0,0.791663,394,2.929792,114.213196,0.569535,1.433133
0,40.428571,347.0,0.796227,390,2.996055,112.61654,0.566829,1.439877
0,40.428571,347.0,0.79527,391,2.978052,112.61654,0.568182,1.435513
0,40.238095,347.0,0.794653,392,2.97901,112.288587,0.569535,1.429758
0,40.142857,347.0,0.794491,393,2.978471,112.170504,0.570076,1.427335
0,40.142857,347.0,0.794351,394,2.975832,112.170504,0.570346,1.426433
0,39.952381,347.0,0.793665,392,3.015267,110.874882,0.568182,1.42956
0,40.142857,347.0,0.796182,393,2.973536,111.707899,0.57197,1.427192
0,40.047619,347.0,0.795875,394,2.970898,111.794715,0.572917,1.423482
0,40.0,347.0,0.795804,395,2.999728,111.720697,0.573052,1.423482
0,39.809524,347.0,0.795637,396,3.001671,111.403321,0.573458,1.42129
0,40.095238,347.0,0.796332,393,3.018767,111.767501,0.571564,1.429702
0,40.0,347.0,0.795724,394,3.00921,111.733866,0.572646,1.42599
0,40.0,347.0,0.79583,395,3.000494,111.733866,0.573458,1.42381
0,40.0,347.0,0.79556,396,2.994535,111.935939,0.573999,1.422444
0,40.0,347.0,0.795897,397,2.985328,111.935939,0.574811,1.420193
0,40.0,347.0,0.795145,398,2.971154,111.935939,0.576434,1.415337
0,40.190476,346.857143,0.799775,396,3.015108,112.166631,0.571293,1.428877
0,40.238095,348.0,0.798741,397,3.005019,112.705908,0.573323,1.421913
0,40.238095,348.0,0.798361,398,2.987389,112.910786,0.574675,1.416889
0,40.047619,348.0,0.797702,399,3.006438,112.476535,0.575893,1.411543
0,39.952381,348.0,0.797132,400,2.998078,112.41912,0.576975,1.407178
0,39.857143,348.0,0.798495,397,3.078089,111.731515,0.571158,1.423631
0,39.761905,348.0,0.799015,398,3.054016,111.905247,0.573593,1.417474
0,39.571429,348.0,0.798782,399,3.054412,111.289919,0.573999,1.415548
0,39.47619,348.0,0.798605,400,3.054516,111.004192,0.574269,1.414149
0,39.47619,348.0,0.797909,401,3.038818,111.004192,0.575487,1.410342
0,39.47619,348.0,0.797715,402,3.036038,111.004192,0.575758,1.409398
0,39.47619,348.0,0.798511,403,3.026334,111.004192,0.576975,1.406216
0,39.666667,348.0,0.79892,404,3.010335,111.489952,0.577787,1.405885
0,39.666667,348.0,0.79839,405,2.992652,111.489952,0.578869,1.402214
0,39.761905,348.0,0.798754,406,2.962661,112.674785,0.580492,1.398639
0,39.761905,348.0,0.800731,407,2.936331,112.804416,0.58171,1.399318
0,39.619048,348.47619,0.798356,403,2.995373,112.460335,0.575487,1.409637
0,39.333333,348.47619,0.79776,404,2.991509,111.770208,0.57711,1.402369
0,39.333333,348.47619,0.797591,405,2.978707,112.388882,0.577652,1.401269
1,39.333333,348.47619,0.797591,405,2.978707,112.388882,0.577652,1.401269
0,39.619048,348.47619,0.798104,403,2.96587,112.517482,0.57684,1.404916
0,39.714286,348.47619,0.79856,404,2.9378,112.724982,0.579681,1.399527
0,39.809524,348.47619,0.800131,405,2.91775,112.93545,0.581845,1.395035
0,39.904762,348.47619,0.799585,406,2.891218,113.272162,0.583739,1.390597
0,39.809524,348.47619,0.799272,407,2.882761,113.466196,0.584551,1.38739
0,39.714286,348.47619,0.799716,408,2.858657,113.161199,0.586174,1.382811
0,39.761905,348.47619,0.799618,409,2.853696,113.56024,0.586445,1.385234
1,40.714286,348.47619,0.805439,401,2.993636,113.926121,0.574675,1.427593
0,40.714286,348.47619,0.804116,402,2.973232,114.338397,0.576299,1.4222
0,40.809524,348.47619,0.804797,403,2.878967,114.694353,0.578463,1.419298
0,40.761905,348.47619,0.80474,404,2.880481,114.509272,0.578734,1.419298
0,40.952381,348.47619,0.804922,401,2.958426,112.339711,0.576299,1.425817
0,40.761905,348.47619,0.806329,402,2.930103,112.693266,0.579545,1.415597
0,40.761905,348.47619,0.806157,403,2.927696,112.693266,0.580087,1.413691
0,40.761905,348.47619,0.810261,404,2.894557,112.407776,0.58171,1.415525
0,40.666667,348.47619,0.810104,405,2.894557,112.407776,0.582116,1.413591
0,40.571429,348.47619,0.808856,406,2.870731,112.447095,0.585363,1.402854
0,40.0,348.47619,0.80609,401,2.98839,108.947926,0.581169,1.403236
0,40.0,348.47619,0.80571,402,2.980558,108.947926,0.581981,1.400849
0,39.904762,348.47619,0.804855,403,2.97518,108.804108,0.582927,1.397139
0,40.0,348.47619,0.806862,404,2.955674,109.004108,0.585768,1.392578
0,39.904762,348.47619,0.806681,405,2.956134,108.96338,0.586174,1.390644
0,39.904762,348.47619,0.806213,406,2.943965,109.160642,0.586986,1.388249
0,39.619048,346.285714,0.806806,404,3.071624,107.128947,0.584821,1.391557
0,39.619048,346.285714,0.805952,405,3.05686,107.128947,0.586445,1.385876
0,39.52381,346.285714,0.806343,406,3.051944,107.009051,0.587256,1.383499
0,39.52381,346.285714,0.805389,407,3.037274,107.402881,0.588339,1.380025
0,39.52381,346.285714,0.805283,408,3.032004,107.583881,0.588609,1.378955
0,39.52381,346.285714,0.804483,409,2.997903,108.346521,0.590233,1.373834
0,39.904762,346.47619,0.807363,406,3.046091,107.862577,0.585498,1.388911
